# d_ij	D_ij  (gapblock v3)
157.0000	1351.7589
96.0000	2399.6291
145.0000	1776.7476
140.0000	2565.5076
146.0000	2192.6400
144.0000	2147.2105
104.0000	1167.7367
121.0000	1515.0766
121.0000	1777.1398
139.0000	1642.1833
125.0000	1452.2858
112.0000	1759.4971
144.0000	1468.9707
82.0000	869.4918
123.0000	1357.8829
100.0000	1909.1126
131.0000	1399.2266
158.0000	1749.5151
106.0000	1827.6871
133.0000	1938.1594
116.0000	1538.8122
147.0000	1942.0327
127.0000	2059.7660
75.0000	1664.6759
68.0000	992.1497
81.0000	1012.3606
84.0000	953.9371
89.0000	1083.1228
108.0000	1433.1581
139.0000	2247.2917
118.0000	1306.7923
88.0000	1203.5099
117.0000	1538.2965
65.0000	820.5632
112.0000	1270.7045
114.0000	2442.3057
75.0000	991.6370
118.0000	2283.7841
96.0000	2108.6647
147.0000	1786.3289
128.0000	1941.7605
138.0000	2577.5475
122.0000	1815.6228
147.0000	2140.7723
116.0000	1621.5810
130.0000	1068.8564
104.0000	1331.7188
103.0000	1162.8284
101.0000	1085.2230
105.0000	1156.5565
95.0000	846.2972
167.0000	2326.0239
77.0000	897.0920
115.0000	1622.6204
103.0000	1913.7387
112.0000	1595.4645
153.0000	1383.8475
86.0000	923.5388
140.0000	2154.0511
89.0000	1128.9810
91.0000	1035.1662
60.0000	926.3293
93.0000	1199.6479
128.0000	965.7246
114.0000	2097.0305
101.0000	1317.5868
165.0000	1602.1648
104.0000	1764.1579
165.0000	1412.6818
112.0000	1292.0050
155.0000	1553.9801
103.0000	1680.1783
138.0000	1560.7703
127.0000	1126.8318
103.0000	953.3200
143.0000	1957.1804
128.0000	1219.4724
150.0000	1930.6595
128.0000	1751.5116
94.0000	1082.2574
114.0000	1516.8813
103.0000	981.4494
144.0000	1795.4704
112.0000	1642.5925
133.0000	1257.0994
106.0000	1789.2909
90.0000	965.5946
70.0000	1117.1222
62.0000	990.1303
120.0000	1698.6215
112.0000	1582.6209
65.0000	835.0605
99.0000	1659.9316
157.0000	2520.6102
141.0000	2400.9117
156.0000	2272.5578
132.0000	1121.8979
140.0000	1673.8943
125.0000	1071.8465
130.0000	1117.2260
75.0000	782.3733
108.0000	1246.9435
127.0000	2006.5326
141.0000	2031.7431
126.0000	1544.7094
103.0000	1780.6979
114.0000	1797.6067
113.0000	1395.4695
64.0000	1613.4978
103.0000	1427.1100
116.0000	1174.7800
134.0000	1324.6649
119.0000	1717.9255
126.0000	2133.9475
132.0000	1920.6895
76.0000	950.0347
144.0000	2104.6546
96.0000	1312.9596
144.0000	1417.1313
74.0000	1091.6712
130.0000	1373.1835
140.0000	1350.8531
112.0000	1473.2946
106.0000	1174.8877
92.0000	1167.2639
86.0000	1103.9076
98.0000	1624.8785
103.0000	1161.5877
101.0000	1127.7792
108.0000	1562.9958
133.0000	1457.9578
140.0000	1436.3053
155.0000	1501.1053
117.0000	1284.8965
98.0000	1249.7884
97.0000	1048.2218
119.0000	1349.6744
121.0000	1856.4962
138.0000	1235.3465
150.0000	1250.1756
146.0000	1224.8290
113.0000	1300.5564
143.0000	1383.9108
102.0000	1000.6733
180.0000	2196.1141
137.0000	2119.7830
160.0000	2092.9138
159.0000	1723.0470
142.0000	2397.1216
131.0000	2007.6661
156.0000	2030.5494
160.0000	1688.7723
149.0000	1702.6659
164.0000	2270.0467
80.0000	1150.1735
105.0000	1613.2160
123.0000	1628.6964
134.0000	1743.4213
144.0000	1717.7823
142.0000	1841.9349
123.0000	1559.5801
116.0000	1557.6225
102.0000	2314.8060
114.0000	2247.5653
84.0000	1869.7658
86.0000	1502.6400
54.0000	980.6263
85.0000	1786.5106
129.0000	1761.4636
90.0000	1045.8724
108.0000	930.3779
124.0000	1320.9239
117.0000	1290.6049
116.0000	1147.1739
142.0000	1372.7185
120.0000	1289.4262
153.0000	1399.6810
163.0000	1611.8474
146.0000	1752.7307
122.0000	1798.1393
99.0000	1236.2686
97.0000	928.7023
126.0000	1382.4706
200.0000	2324.2345
103.0000	1125.4146
124.0000	1121.6015
96.0000	1142.7703
85.0000	1491.5271
98.0000	1391.4992
69.0000	1061.7858
132.0000	2107.2136
157.0000	2852.1459
170.0000	1777.2090
150.0000	2273.3559
224.0000	1807.5832
142.0000	3129.8610
153.0000	1958.6513
142.0000	1388.2349
156.0000	2183.5453
96.0000	1307.6769
107.0000	1101.2584
122.0000	1443.4455
132.0000	1565.2208
133.0000	1653.1125
108.0000	1075.1744
121.0000	1725.9296
118.0000	1741.8094
142.0000	1416.8973
125.0000	1859.8392
68.0000	901.4705
130.0000	1450.4603
94.0000	1253.3778
134.0000	2238.1530
74.0000	853.5432
88.0000	1457.2128
136.0000	1331.7053
79.0000	1024.4184
108.0000	1648.8584
75.0000	1201.6389
113.0000	1434.4703
66.0000	1097.8187
80.0000	1117.0425
83.0000	1153.6403
70.0000	945.5966
92.0000	1032.1909
147.0000	1514.4339
121.0000	1732.3118
134.0000	2076.1209
162.0000	1834.5773
140.0000	1880.1245
109.0000	1163.9433
117.0000	1344.0007
100.0000	1425.4522
108.0000	1350.6669
110.0000	1606.6891
81.0000	1325.3252
110.0000	1797.0654
99.0000	1311.5800
87.0000	987.6533
104.0000	1301.3773
89.0000	1151.9588
92.0000	1068.1493
97.0000	903.5917
90.0000	1003.8411
103.0000	892.4578
113.0000	1369.7266
121.0000	1271.7020
114.0000	1574.4208
139.0000	1265.0704
114.0000	1174.5633
121.0000	2582.5023
148.0000	3539.1711
150.0000	2866.5300
148.0000	1647.1870
157.0000	2944.2913
104.0000	2484.9481
127.0000	1308.4464
114.0000	2937.7663
165.0000	2140.1402
77.0000	1131.8242
102.0000	1036.2606
135.0000	1336.7629
126.0000	1314.5338
141.0000	1431.4150
122.0000	1701.8751
111.0000	1299.0012
120.0000	1693.8976
104.0000	1218.2496
153.0000	1657.5675
135.0000	1376.3797
137.0000	1922.3322
104.0000	925.0265
189.0000	1656.6379
102.0000	1299.7846
68.0000	914.9000
96.0000	1277.6971
103.0000	1401.4118
77.0000	1172.7613
115.0000	1103.7953
120.0000	1205.0539
107.0000	1032.4350
113.0000	1289.1807
113.0000	1734.7752
128.0000	1329.3536
131.0000	1461.4175
121.0000	1227.9096
146.0000	1353.4988
120.0000	1480.4097
130.0000	1602.5405
148.0000	1692.6854
123.0000	2969.2368
90.0000	1159.4882
106.0000	1913.1111
108.0000	1942.6397
158.0000	1479.0872
111.0000	1384.5295
117.0000	1809.1835
118.0000	1242.9063
116.0000	1224.1499
124.0000	1255.4015
117.0000	1015.3655
169.0000	1986.9454
140.0000	2418.0201
135.0000	2046.7100
166.0000	2040.7283
65.0000	1032.1991
113.0000	1093.0910
145.0000	2427.1564
151.0000	1769.8706
161.0000	2596.7493
121.0000	2426.4771
87.0000	2099.3630
143.0000	1286.9040
122.0000	1061.7589
119.0000	1282.9076
124.0000	1350.7416
104.0000	872.4179
171.0000	2200.0198
139.0000	1382.3730
104.0000	1331.6035
98.0000	1208.7398
118.0000	1416.2814
119.0000	1228.7424
97.0000	1429.4635
123.0000	1333.7226
120.0000	2107.3573
142.0000	1273.0110
103.0000	1341.0574
140.0000	1641.3939
119.0000	1622.6950
139.0000	2454.5582
100.0000	1342.1863
99.0000	1311.8533
162.0000	1766.4960
107.0000	1645.4966
86.0000	1959.9020
121.0000	1130.1305
147.0000	1418.0980
108.0000	1082.4962
108.0000	1411.9444
98.0000	1284.9502
134.0000	2492.9085
86.0000	893.2010
73.0000	1456.0034
68.0000	1112.5606
123.0000	1138.1876
184.0000	3375.2862
96.0000	1179.3430
98.0000	1118.3278
75.0000	1056.4388
136.0000	1938.6322
130.0000	1383.4305
118.0000	1236.7178
130.0000	1340.7393
124.0000	1247.0297
115.0000	1328.2741
124.0000	1325.9510
95.0000	1512.7277
115.0000	1306.5948
94.0000	954.2652
120.0000	1717.4266
91.0000	1969.9744
105.0000	961.4057
131.0000	1220.3971
120.0000	1532.3825
135.0000	1613.0325
96.0000	944.9487
88.0000	1002.1871
90.0000	1049.1792
85.0000	2036.8321
130.0000	1376.9452
120.0000	1571.1279
103.0000	1283.0705
93.0000	905.9845
103.0000	1487.5359
108.0000	1203.8459
131.0000	1721.5908
83.0000	1947.0709
140.0000	2487.4907
97.0000	1749.7154
128.0000	1349.3573
115.0000	1307.4586
160.0000	1918.9536
155.0000	1273.9996
109.0000	1231.9545
72.0000	1071.8493
82.0000	1100.1650
82.0000	904.4042
115.0000	1364.0524
108.0000	1099.2729
107.0000	1429.2785
150.0000	3484.3609
130.0000	1337.4147
134.0000	1114.1548
125.0000	1497.9169
165.0000	2186.8246
99.0000	1161.6527
109.0000	1465.8694
193.0000	1870.4082
172.0000	1819.6648
115.0000	1320.5022
109.0000	1289.6976
93.0000	1227.6205
126.0000	1783.7875
134.0000	1633.5455
153.0000	1926.4203
151.0000	1752.5904
117.0000	1350.6484
147.0000	1892.4408
104.0000	1380.6176
90.0000	1095.4086
93.0000	1135.6456
136.0000	1202.8233
154.0000	1791.7438
121.0000	1095.0374
147.0000	2011.4025
159.0000	1820.1280
148.0000	1759.6076
105.0000	1215.4974
101.0000	940.5945
130.0000	1986.9683
117.0000	1309.9450
83.0000	840.6188
99.0000	1483.1352
123.0000	1390.5064
91.0000	1128.7670
67.0000	769.1190
119.0000	1746.5326
97.0000	1224.8139
64.0000	895.7181
107.0000	1323.9256
120.0000	1131.2856
142.0000	1353.4415
78.0000	822.6792
123.0000	1543.5832
155.0000	2001.4340
148.0000	2167.8411
69.0000	2089.5557
129.0000	1816.2081
115.0000	1076.7929
133.0000	1309.1791
101.0000	1131.3806
152.0000	1678.5461
130.0000	2067.1284
66.0000	740.1290
109.0000	1653.5184
148.0000	1301.0538
118.0000	1832.9812
175.0000	2015.1064
170.0000	1921.2876
137.0000	1836.5209
90.0000	1010.8581
98.0000	1273.1932
81.0000	1016.2357
51.0000	1008.6164
120.0000	2596.5544
172.0000	1995.5756
144.0000	2585.4572
116.0000	1193.4903
135.0000	1339.5675
93.0000	1493.8882
54.0000	724.8352
134.0000	1373.0393
131.0000	1745.7385
110.0000	1233.2984
137.0000	2163.8981
119.0000	1168.2607
136.0000	1912.7174
83.0000	963.2528
81.0000	881.1861
101.0000	1064.5004
117.0000	1174.5225
115.0000	1199.8912
82.0000	1048.6715
85.0000	1217.3640
144.0000	1231.3647
108.0000	1291.6675
128.0000	2399.0688
146.0000	1953.3011
131.0000	1220.6744
141.0000	2011.8752
134.0000	1762.2392
169.0000	1785.6324
161.0000	2161.4393
110.0000	1562.4042
114.0000	1431.5383
146.0000	1791.7017
107.0000	1623.6773
55.0000	959.8411
96.0000	1558.5872
116.0000	2027.4260
112.0000	1233.4731
115.0000	1520.3141
146.0000	1902.7275
90.0000	1250.9524
153.0000	1501.9814
122.0000	1287.8280
128.0000	1484.0384
115.0000	1189.2725
68.0000	777.0592
148.0000	1690.6957
115.0000	1379.6094
88.0000	1094.6388
72.0000	1331.6572
139.0000	1829.1361
114.0000	1866.0305
93.0000	868.5223
152.0000	1788.8460
88.0000	910.2329
110.0000	1008.8746
118.0000	1133.3093
97.0000	1360.2639
96.0000	1042.0600
104.0000	1292.5896
122.0000	1127.4210
157.0000	1888.9751
133.0000	1979.7189
129.0000	2422.4384
54.0000	826.7902
94.0000	1287.6292
109.0000	1567.2109
130.0000	1590.1953
150.0000	1608.9925
138.0000	2497.9580
92.0000	1297.9287
84.0000	1026.3659
127.0000	1925.9130
77.0000	904.8387
110.0000	1142.3787
94.0000	970.8713
127.0000	1120.0531
91.0000	944.4342
106.0000	1666.9781
71.0000	994.1735
122.0000	1904.1334
115.0000	1497.2702
116.0000	1537.2579
90.0000	1508.9838
149.0000	1721.6239
73.0000	1029.4003
101.0000	1121.8213
161.0000	1556.3627
86.0000	1298.8680
111.0000	1328.5932
144.0000	1330.8790
150.0000	1545.9111
102.0000	854.8731
76.0000	1401.6440
130.0000	1365.1355
60.0000	731.3221
130.0000	2369.0608
154.0000	1985.4654
104.0000	1348.6797
111.0000	1526.1238
130.0000	1229.6650
125.0000	1551.9755
100.0000	1327.4845
62.0000	857.4089
109.0000	2069.6616
145.0000	2932.9168
100.0000	1431.1527
105.0000	1865.3107
124.0000	2896.7394
76.0000	1555.5539
73.0000	918.1721
87.0000	1084.5658
90.0000	934.5068
85.0000	1031.9966
111.0000	1290.8156
94.0000	1086.7796
65.0000	1038.6655
130.0000	1598.8046
117.0000	1402.6618
144.0000	1358.5967
146.0000	1533.1507
130.0000	1340.8456
156.0000	1914.2936
137.0000	1720.4212
71.0000	1000.1515
109.0000	1316.6112
97.0000	865.1693
126.0000	1159.0518
70.0000	1635.0272
102.0000	1085.7196
127.0000	1547.1037
104.0000	1015.1936
70.0000	880.2460
62.0000	766.0744
146.0000	2402.5849
95.0000	2111.0715
79.0000	975.4691
93.0000	1010.4776
114.0000	1105.3271
153.0000	1598.6447
97.0000	1113.2327
133.0000	1615.9452
115.0000	2139.8161
111.0000	1373.4904
123.0000	1435.1111
69.0000	1015.7332
124.0000	1310.9344
145.0000	1763.5481
114.0000	1936.4003
124.0000	1366.3012
143.0000	1441.7243
59.0000	706.0283
37.0000	477.5353
135.0000	2273.5895
132.0000	1359.7154
98.0000	1098.4057
96.0000	1297.4737
104.0000	1209.3936
106.0000	1279.7121
92.0000	1307.9350
94.0000	1011.8745
120.0000	1599.9272
113.0000	1159.4356
107.0000	1393.5110
130.0000	1351.9379
127.0000	1736.5411
164.0000	1566.0667
145.0000	2899.5734
152.0000	1739.9072
139.0000	1723.1210
81.0000	858.7741
112.0000	1870.1454
161.0000	1541.2579
132.0000	1464.0249
79.0000	1556.4463
122.0000	1220.2110
87.0000	925.9978
106.0000	1115.5617
109.0000	2538.3920
129.0000	2118.6010
113.0000	2632.2677
87.0000	1264.8277
101.0000	1136.2196
124.0000	1172.2495
130.0000	1402.2393
92.0000	985.2994
90.0000	1139.2577
133.0000	1959.6686
134.0000	1717.4982
128.0000	1631.9669
131.0000	2201.2710
84.0000	1868.7357
50.0000	666.5156
109.0000	1549.9894
95.0000	1146.3629
101.0000	1177.2880
114.0000	1363.4266
122.0000	1168.6745
167.0000	1320.5060
154.0000	1860.9019
110.0000	1265.2541
154.0000	2207.3679
96.0000	933.7714
109.0000	1490.4540
112.0000	1362.2852
108.0000	1073.6159
95.0000	1422.6286
160.0000	1629.3192
98.0000	3425.9098
128.0000	2128.9051
135.0000	2289.2669
118.0000	2359.6356
129.0000	1382.1371
132.0000	1218.4609
136.0000	1438.6257
142.0000	1796.6870
107.0000	1047.4622
123.0000	2377.1599
158.0000	1840.1908
97.0000	1228.3102
126.0000	1289.7128
126.0000	1405.6916
151.0000	1682.9174
151.0000	1253.6917
112.0000	1365.3717
119.0000	1328.6478
124.0000	2288.7322
134.0000	2184.4356
93.0000	1013.3149
115.0000	1733.8988
101.0000	1025.0951
163.0000	2819.6970
54.0000	744.0598
84.0000	1034.5617
108.0000	1365.9930
124.0000	1343.5647
124.0000	1470.4448
128.0000	1394.9133
111.0000	1779.5932
131.0000	1408.6337
121.0000	1200.9988
126.0000	1196.6549
151.0000	1388.6864
100.0000	1552.1324
129.0000	1713.2919
126.0000	1323.0363
98.0000	1238.0452
100.0000	1129.2440
92.0000	943.1919
115.0000	1388.8452
128.0000	1738.0967
82.0000	1114.5326
149.0000	2545.2465
169.0000	1854.9704
131.0000	3655.6590
102.0000	951.9664
108.0000	1303.6771
103.0000	1187.9714
113.0000	1284.4193
117.0000	1408.1491
153.0000	2854.4507
147.0000	1568.4907
149.0000	1849.1777
159.0000	2361.3733
144.0000	2246.7577
95.0000	939.9255
90.0000	896.1295
143.0000	1270.9162
113.0000	2174.4059
125.0000	1512.6269
139.0000	1873.7142
84.0000	1461.7230
134.0000	1500.8454
109.0000	992.4550
133.0000	1660.6005
107.0000	1185.0827
104.0000	1223.3315
74.0000	1180.4512
144.0000	2537.4326
74.0000	1086.4488
96.0000	1533.8360
122.0000	1182.3282
106.0000	1471.5923
131.0000	1344.4099
94.0000	1058.2297
91.0000	1321.6021
104.0000	1066.1022
118.0000	1671.9782
154.0000	1903.9175
96.0000	1069.4312
83.0000	1145.0917
112.0000	1697.4007
106.0000	1866.7967
168.0000	2270.8263
68.0000	1155.1325
134.0000	1243.2011
95.0000	1255.8539
89.0000	1189.7874
128.0000	1464.1376
113.0000	1172.2069
134.0000	1844.5514
106.0000	1035.2125
144.0000	1587.2312
118.0000	1194.6372
67.0000	871.4287
153.0000	1470.5649
132.0000	1248.3950
94.0000	1580.9450
90.0000	1336.5325
115.0000	1592.8267
137.0000	1489.2713
77.0000	1019.4857
100.0000	1074.4380
112.0000	1504.6863
105.0000	1459.2478
153.0000	2970.9132
69.0000	1227.9906
84.0000	1384.9787
117.0000	1416.0131
144.0000	1383.1153
155.0000	1608.3150
122.0000	1804.7673
68.0000	808.2382
102.0000	1009.1521
152.0000	1770.7177
109.0000	962.7102
145.0000	1561.8566
160.0000	1674.0585
139.0000	1662.4822
111.0000	1700.9209
91.0000	1743.9389
113.0000	2232.4231
91.0000	1285.0840
136.0000	1363.2740
116.0000	1405.7308
137.0000	1166.2680
81.0000	1250.9285
122.0000	1632.7737
131.0000	1480.9521
95.0000	2053.1164
102.0000	1679.1721
170.0000	1856.9561
109.0000	1786.8321
153.0000	1350.2722
124.0000	1534.4302
168.0000	1277.5426
137.0000	1554.7270
101.0000	938.9670
130.0000	1270.8926
100.0000	1495.8790
105.0000	1215.6249
98.0000	1256.2559
108.0000	1176.8046
149.0000	1581.8505
94.0000	1171.9070
133.0000	1386.8659
110.0000	1298.3990
139.0000	1394.5924
82.0000	1119.8620
79.0000	1459.3314
88.0000	1682.2420
153.0000	1959.6347
165.0000	2877.1215
145.0000	2015.1506
159.0000	2482.0103
128.0000	1635.3944
114.0000	1192.7141
126.0000	2097.1686
61.0000	844.6556
93.0000	1401.2216
123.0000	1351.1606
87.0000	1370.3087
131.0000	1763.1713
112.0000	1597.3190
72.0000	1014.4117
128.0000	2248.3325
142.0000	2200.8371
185.0000	2192.0116
92.0000	1033.6034
96.0000	1291.2877
134.0000	1434.5898
152.0000	1867.9119
146.0000	1878.9324
129.0000	2132.2903
81.0000	907.0992
140.0000	2532.8482
84.0000	1782.7866
95.0000	1338.6736
93.0000	1384.7245
82.0000	1396.4516
80.0000	1319.9443
137.0000	2682.4580
119.0000	2003.7739
120.0000	1228.8836
109.0000	1342.2336
138.0000	1262.5435
141.0000	1235.5294
139.0000	1355.0177
103.0000	1038.8494
120.0000	1084.6944
104.0000	1202.8317
131.0000	1714.7711
134.0000	1846.3599
100.0000	2679.3199
128.0000	1394.2937
100.0000	1539.3700
110.0000	955.4748
119.0000	1389.4870
127.0000	1784.3937
105.0000	1105.4017
83.0000	1428.4303
100.0000	1261.6929
107.0000	1023.3020
107.0000	1269.8795
129.0000	1405.2875
106.0000	1065.8649
120.0000	2125.2948
103.0000	1262.9200
100.0000	1862.8003
117.0000	1218.3304
105.0000	2407.4981
133.0000	2287.9100
100.0000	2004.0377
89.0000	1088.5495
135.0000	1756.8879
88.0000	1276.7204
110.0000	2285.0593
121.0000	1920.5721
89.0000	1257.4375
118.0000	1818.5052
134.0000	1800.1347
158.0000	2698.5040
151.0000	1856.8045
115.0000	1937.8754
110.0000	1378.9717
113.0000	1625.0923
121.0000	959.1486
147.0000	1486.6788
97.0000	1318.1161
100.0000	1436.8152
85.0000	1629.3658
133.0000	1541.5619
90.0000	1551.7886
85.0000	1869.3491
108.0000	1579.7133
143.0000	1980.6600
109.0000	1275.4289
112.0000	1901.3485
120.0000	1470.5336
81.0000	1438.3063
72.0000	1032.2287
73.0000	1119.3212
123.0000	1208.4970
145.0000	1912.1326
148.0000	1571.9971
109.0000	1422.7463
64.0000	1149.5069
88.0000	1125.3853
72.0000	1004.8965
103.0000	1540.8660
92.0000	1300.9700
143.0000	1608.9338
129.0000	1353.1855
145.0000	1840.7295
67.0000	1014.5339
147.0000	2127.3166
93.0000	1693.1905
124.0000	1137.1966
101.0000	1623.4260
126.0000	1403.7899
136.0000	1647.3627
124.0000	1286.5205
161.0000	1430.1881
129.0000	1511.2981
116.0000	1104.3500
116.0000	1505.7709
116.0000	1791.6844
130.0000	1516.4923
141.0000	1927.6976
105.0000	1219.8668
102.0000	1139.7061
108.0000	1034.6231
76.0000	1229.5418
105.0000	1605.2068
90.0000	1603.9211
72.0000	1424.2142
159.0000	2263.9050
180.0000	1463.2454
91.0000	1592.4657
92.0000	1839.0261
100.0000	1380.7549
123.0000	1268.5823
138.0000	2042.2059
144.0000	1701.9571
126.0000	1534.7889
160.0000	1750.8155
81.0000	1250.1804
123.0000	1187.3449
118.0000	1297.0135
162.0000	1772.7504
82.0000	892.2763
120.0000	2559.6238
68.0000	1026.1053
97.0000	957.3291
114.0000	1489.2411
136.0000	1507.7888
147.0000	1419.5989
76.0000	713.7373
66.0000	1048.4603
110.0000	2113.2120
103.0000	1845.6920
112.0000	1102.0154
140.0000	1402.0414
62.0000	2232.8231
110.0000	1389.7237
128.0000	1987.1168
113.0000	1858.7412
80.0000	1116.6700
127.0000	2068.6135
78.0000	1389.3016
83.0000	1040.8400
125.0000	2714.2087
98.0000	1383.4471
105.0000	1381.7246
89.0000	1012.0133
119.0000	1173.7227
81.0000	1108.1182
109.0000	1724.1670
89.0000	1198.7001
114.0000	2321.6796
108.0000	1701.7036
111.0000	1616.4900
122.0000	3063.6552
105.0000	1157.5798
128.0000	1373.2523
147.0000	2140.1561
97.0000	1186.8631
87.0000	947.0422
104.0000	1039.6216
134.0000	2030.7745
122.0000	1351.4111
90.0000	1309.8759
142.0000	1518.0909
87.0000	879.1689
87.0000	869.8161
98.0000	1108.0158
106.0000	2325.2935
102.0000	1235.0559
83.0000	1347.7982
67.0000	913.9152
100.0000	1622.4596
84.0000	1064.0935
96.0000	1279.4342
64.0000	1143.7941
99.0000	1919.7148
89.0000	1837.2678
115.0000	1305.3249
109.0000	1459.5126
133.0000	1608.1928
139.0000	1308.4602
104.0000	984.9482
135.0000	1812.6180
134.0000	1906.5311
142.0000	1538.4814
89.0000	1906.3274
145.0000	1436.4014
116.0000	1234.2723
122.0000	1217.0086
121.0000	1453.2866
115.0000	1355.0720
121.0000	1506.4113
89.0000	1419.0511
86.0000	1111.9249
122.0000	2135.2115
117.0000	1277.9366
122.0000	1686.5429
118.0000	1092.6353
104.0000	1295.5555
91.0000	1237.0812
89.0000	1072.8439
130.0000	1399.8314
133.0000	1066.5421
105.0000	1162.1682
125.0000	1092.6944
129.0000	1568.4138
167.0000	1619.3943
150.0000	1191.3769
127.0000	1203.8517
104.0000	1374.8818
115.0000	1100.6357
102.0000	1200.2891
102.0000	1257.0776
179.0000	2308.0832
152.0000	2914.8043
156.0000	3175.5011
195.0000	1826.6302
110.0000	2445.1429
118.0000	1195.3146
163.0000	1677.0665
128.0000	1693.4456
84.0000	1068.0075
80.0000	1848.9900
108.0000	1159.4697
78.0000	1545.2641
111.0000	1957.6989
83.0000	1204.6236
107.0000	1066.3231
130.0000	1892.8814
124.0000	955.8488
126.0000	1546.9328
117.0000	1296.3337
123.0000	1182.4737
139.0000	1370.1098
76.0000	1890.5370
121.0000	1706.0009
80.0000	1045.0488
101.0000	1096.5915
97.0000	1394.9143
105.0000	1288.5212
106.0000	1583.0910
128.0000	2425.9371
63.0000	1061.5729
133.0000	1940.5659
86.0000	1296.7282
69.0000	1047.0478
94.0000	1107.4746
145.0000	2052.4200
155.0000	2420.6890
96.0000	2945.1509
151.0000	1626.8900
148.0000	1486.4976
133.0000	1286.0439
102.0000	1073.1514
98.0000	1098.9186
129.0000	1304.8487
95.0000	1096.6080
133.0000	1510.0619
79.0000	956.7758
96.0000	1539.5834
138.0000	1529.6928
79.0000	1896.8216
131.0000	1838.6694
124.0000	1339.7119
106.0000	1106.3029
127.0000	2296.5357
131.0000	2224.1329
153.0000	1648.5327
106.0000	1782.2441
113.0000	1355.3524
173.0000	2171.3210
88.0000	978.6450
100.0000	1131.1326
92.0000	1342.7539
114.0000	2154.1618
170.0000	1894.7053
143.0000	1753.9393
127.0000	2250.2349
137.0000	2006.9215
129.0000	1740.0681
109.0000	1579.1944
103.0000	1094.6538
128.0000	1409.5081
80.0000	901.7505
93.0000	1325.4577
135.0000	2577.6049
134.0000	2028.9579
125.0000	2163.8258
127.0000	1637.5674
101.0000	1798.9691
149.0000	1603.0349
95.0000	1606.3748
135.0000	1329.1922
141.0000	1345.2178
153.0000	1734.3976
105.0000	1274.0341
88.0000	1317.6559
98.0000	1456.2280
94.0000	1182.1912
142.0000	1444.8547
86.0000	1045.2182
110.0000	1087.2861
116.0000	1347.9959
99.0000	1208.8561
134.0000	1499.6733
122.0000	1176.9800
161.0000	1594.3390
83.0000	1024.5648
97.0000	1577.9575
146.0000	2496.2115
197.0000	2088.1789
123.0000	1855.4522
119.0000	1284.6031
119.0000	1817.5214
92.0000	1174.6429
123.0000	1273.7284
143.0000	1999.2429
158.0000	1700.9718
132.0000	1670.2859
115.0000	2071.0191
146.0000	1259.6075
97.0000	1249.2370
160.0000	1583.3875
96.0000	1037.9730
94.0000	1875.8835
84.0000	1064.8343
83.0000	895.4809
128.0000	1837.6972
125.0000	1533.6994
128.0000	2038.7911
110.0000	2174.5434
143.0000	1865.2016
112.0000	1427.9615
152.0000	1234.5214
97.0000	1010.8041
130.0000	1566.7575
109.0000	1167.7611
124.0000	1269.7063
134.0000	1637.0308
89.0000	1571.8715
127.0000	1532.1358
113.0000	1283.2007
116.0000	1957.5722
65.0000	907.2028
121.0000	1619.2483
104.0000	1143.3110
118.0000	1635.7891
118.0000	1987.3392
89.0000	1527.7487
144.0000	1744.4280
154.0000	2602.7616
93.0000	1146.4144
130.0000	1893.4474
101.0000	1420.4401
115.0000	1729.2987
180.0000	1685.5453
146.0000	2034.2873
135.0000	1829.2124
89.0000	856.3936
86.0000	911.9956
136.0000	1568.2012
156.0000	3257.3864
60.0000	2002.5476
101.0000	938.8264
123.0000	1043.7025
66.0000	1505.8652
120.0000	1278.9566
125.0000	1705.9763
88.0000	1398.7301
143.0000	1915.8079
96.0000	1271.7531
94.0000	1198.0735
102.0000	1126.0457
111.0000	1306.0138
104.0000	1593.8802
105.0000	1141.3501
85.0000	920.3814
149.0000	1259.6686
106.0000	1452.4404
127.0000	1348.8629
153.0000	1755.8346
120.0000	1573.6623
128.0000	2060.9930
78.0000	2859.0743
100.0000	1864.3720
93.0000	1226.4318
89.0000	941.5848
152.0000	1655.7032
98.0000	1262.7098
146.0000	1428.2972
77.0000	980.9424
66.0000	1009.4766
158.0000	1513.5194
103.0000	1148.3397
129.0000	1369.6032
98.0000	1398.4012
105.0000	939.2407
108.0000	1128.7613
119.0000	1208.7067
117.0000	1435.1714
130.0000	1749.0217
113.0000	2835.0892
130.0000	1404.0684
106.0000	1317.1921
127.0000	1060.9246
102.0000	911.9561
156.0000	2444.3508
132.0000	2034.1436
150.0000	1723.0398
131.0000	1474.3833
140.0000	1727.5043
151.0000	1665.3600
131.0000	1104.5845
89.0000	928.5473
100.0000	1158.8775
119.0000	1176.4663
101.0000	1396.1350
127.0000	1271.5042
183.0000	1767.0068
113.0000	1521.5068
122.0000	1146.4314
128.0000	1279.0688
99.0000	1773.4399
104.0000	1270.4893
134.0000	2821.6531
77.0000	986.1577
114.0000	1606.5018
81.0000	1680.8391
115.0000	1316.6921
130.0000	1927.1290
117.0000	1364.1580
80.0000	841.6413
119.0000	1304.4769
116.0000	1257.2999
129.0000	1668.6099
177.0000	1806.1905
126.0000	3305.9088
171.0000	1960.8860
157.0000	1726.0498
130.0000	1833.6308
134.0000	1196.1120
140.0000	1512.0565
118.0000	2553.0065
144.0000	2633.1041
91.0000	984.9101
137.0000	1567.5519
103.0000	1575.3435
